OTU ID	description	109-FP-ILE	109	681	408-ILE	408	411-ILE	411	561-ILE	561	569-ILE	569	570-ILE	570	675-FP-ILE	675	681-FP-ILE	690-FP-ILE	690	704-ILE	704	708-ILE	708	729-ILE	729	732-ILE	732	747-ILE	741-ILE	741	747	749-ILE	749	750-ILE	750	781-FP-ILE	781	782-FP-ILE	782	786-FP-ILE	786	814-COL	814-ILE	825-COL	825-ILE	828-COL	828-ILE	850-COL	850-ILE	865-FP-COL	865-FP-ILE	868-FP-COL	868-FP-ILE	968-COL	968-ILE	970-COL	970-ILE	taxonomy
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	1722.3743057851386	1935.3588424433085	3786.966442049097	1673.137175064416	2965.695940670568	669.5036850235371	3210.6815624402407	4907.420367974449	5164.145805267077	3647.974654703323	2458.355302904655	7040.864830006294	6655.672813398024	798.6818002404661	5408.183971309813	1814.962970779191	2083.4650133512005	2885.796422521764	387.01109324758846	5399.322888684887	2625.704668895672	2733.694511257332	1631.2414000377712	7824.593399319384	1637.5188212261226	3039.580646243592	2097.127461902072	2158.691304537273	5873.820003302145	4119.706201078068	997.1154450657426	4449.50589435556	473.083007334612	4541.2071321045005	4398.719171757485	5715.20698936609	1342.497042530934	1998.5406671524909	2672.7988176561016	4563.197666174433	5414.106537649433	3002.8352660773858	2595.7740114219014	1061.6598775475732	3793.342488541089	1279.853115086725	4526.045621611336	3632.4161734382265	4462.970408298443	3291.07284454187	6735.553318082318	2084.5768194055786	6062.855006876473	13887.340925379587	3263.326642466977	709.5190564494169	
PWY-6151	S-adenosyl-L-methionine cycle I	18479.648230366827	4146.430861298652	6110.900414799743	11436.769080294887	2955.076753259314	43874.36521832973	5740.437916496018	18151.98881860318	5650.737227019736	22076.28344577524	2657.5405533248986	10444.941316054676	6902.109750491409	1777.0776113384889	9411.863710205707	19873.96642095382	17542.08716541289	6807.786015309055	17416.426966751853	12526.692819687463	24685.49998346476	6094.160762946992	26030.333185033804	14820.97556263688	13796.11346246622	5096.092544660191	7510.648909072933	14832.860202692846	7113.795758728231	6058.780519122819	13900.73007228116	6396.5858697720905	7218.172678768216	5040.65805215035	47390.54547004733	18193.4368290647	29823.65593465597	1652.1816782783494	19574.38922963877	8255.101437548466	6890.596612376855	20989.707115304227	4243.353149572906	12772.378070918554	5883.456943141872	26844.019086965058	7065.280428445871	20213.56786414988	9895.722413931177	24027.136125231445	9566.279622328866	10506.972903598637	6067.387691939872	14575.519664114903	3220.095521308131	2918.6576943868977	
PWY-6163	chorismate biosynthesis from 3-dehydroquinate	4381.173379115983	2254.0580473742334	6049.921752206074	4969.266413339723	3219.6118780404736	3620.4211663050896	4392.14363783529	8262.66199403249	6393.4007281798295	8255.451857912321	2659.3183274407047	11805.600954246547	9810.033976013292	14932.04598629822	6370.661240395826	2163.101255664228	6760.204254983041	4847.460796482065	605.9445557960935	7289.762787054988	3878.019958447971	4080.26257297854	5431.336099695372	11877.472185357085	4600.060217031573	4648.679770786209	5477.90635848424	10771.600772493268	6663.972550574018	7133.667048434142	1311.9933453374138	5364.113612371303	9420.341186195696	6858.730359641192	8554.698034233326	9003.467944229486	1643.4117263103071	3059.598908024929	5362.650530067187	9547.523704713698	7518.948592139172	6784.788800434658	3875.279858030453	2791.376634239826	4722.341999776043	3200.550482542033	8660.28396879576	7077.054393536584	6707.446621840662	8680.828682591356	10477.506869488923	3268.706531174489	6979.990624439722	19704.870103320725	4360.491128291938	9259.190868576312	
PWY-6165	chorismate biosynthesis II (archaea)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.82238750130629	0.0	0.0	
PWY-6182	superpathway of salicylate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.595674924658528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1143.9027681178663	24.11977410175333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	656.6688279840471	0.0	14.425843694493784	
PWY-6185	4-methylcatechol degradation (ortho cleavage)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	955.9199327975158	20.54004227995132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	518.0975133260984	0.0	12.820441988950275	
PWY-621	sucrose degradation III (sucrose invertase)	16579.83052152657	5727.088841384607	8420.46568799043	16543.478305467943	2887.6908605487997	59256.13303450403	8136.318737457625	24124.25446981726	6606.833131047585	29916.32512076365	2763.879409837743	12777.92831460914	7553.885564354182	2057.7011149815653	11008.965851261037	25414.51463620757	22467.50776391133	8226.455922115616	27440.73027550094	16199.171653997992	33671.93366916836	8964.811080352201	34446.22262418333	20238.21465942665	17851.454866754848	5310.10861774977	7366.941528092098	12983.847670755353	7699.923492611303	7169.458996784645	20759.119510427063	7514.540528992049	9566.181896827036	5718.453838375314	64915.249230551184	24862.59147692184	41682.03382414615	1615.9600862001655	28528.18302977209	7563.979427279806	6962.622294138443	24228.52843065218	5116.028015669027	20461.635825769885	7772.806513539701	37945.441103741774	7824.314819572919	26888.210386911585	10349.428465318995	24112.297421993662	12667.37736293088	14030.014704173733	6508.150134322441	19895.337930099515	3868.445077455822	3444.041975136608	
PWY-6210	2-aminophenol degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.57314910157366	0.0	0.0	
PWY-6263	superpathway of menaquinol-8 biosynthesis II	3831.307414315069	113.49171756398631	220.1133654639446	4362.666174603559	225.7223322589884	3116.799526869861	486.1460267292434	1240.5635752966923	424.5888015595778	3457.5282109058644	290.1676085946248	3320.263074885753	1079.68558407126	103.87350619824196	743.934132242084	146.6067669462906	163.46338066579165	180.5329692780957	0.0	646.4196806922384	1578.5322544466294	425.6035412027391	1795.6615806755033	2462.1322744622757	1687.8562748458287	426.8780411646046	142.11484583036054	1311.814864766709	1191.4444044892423	821.4568187118548	625.8402499711303	681.0768988381592	19.340176450039355	770.3520231843507	4315.752943117533	634.8397129805392	293.7856025173358	0.0	462.9934209704114	846.3693698234162	635.6163732974999	513.2331247873799	319.43575478733123	1613.9352842111982	427.72137598571663	3008.8363541712624	661.0390419206061	2534.504913638839	623.4571673255087	675.674140629524	2157.8675399207427	1920.637608525131	428.4130487316369	1214.744425204948	415.3545299133312	0.0	
PWY-6269	adenosylcobalamin salvage from cobinamide II	1198.9524897823164	1314.842841664479	3279.467953702314	1037.584737864167	2163.1675199014308	183.25791649585176	2288.269168186659	3271.5627280401795	3851.4943524087535	3023.2490711588507	1382.2566726688915	3684.544128636572	4446.846716769531	879.6740566230175	4259.240563131397	249.41974952956215	1716.0320921268806	2029.7979935459848	176.27009211527084	4608.791386918596	1260.649515763403	1773.68975263506	1277.1144124834927	7109.550934341784	1328.1120615920986	1748.523594420229	285.6653697407943	1345.4096651625357	4161.984554162447	1976.9618515793063	456.438953235774	3324.2261219527177	94.40919326070706	4240.447656202517	3705.106457432756	5105.880976607356	554.0040459244896	2175.0504414098805	1745.605222312597	3811.199299103628	3587.1663027656937	2006.3674236631364	1855.8523349713769	689.3343630228285	2622.5181825426203	976.9856482854398	5420.765944166756	3300.7542058474787	2849.004987619766	1707.5780598254466	5413.428709446707	1144.6398025206386	4575.940567849015	12763.27532466854	2329.358561874535	443.9358733785522	
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	26884.436740514797	5500.21288040252	7710.303605474159	15255.938646200417	3714.9467988566976	55210.73595853169	8085.190494083098	24032.36967625936	8063.196125063664	25753.64407918601	3400.9371439845872	15628.395877539318	10301.396283616104	1510.8360664250515	12056.005497484315	19001.117566545618	21411.240773276677	8786.556314455385	16474.763827909603	16036.651869145271	31804.540601480338	8696.562136543933	31884.238049355878	20460.65586170465	16056.092712447777	6635.744976189029	9079.087651057682	14281.747925041263	9213.992106475149	8250.052126798604	16788.868307062476	8337.627171187118	5837.433182645942	6834.207784901785	61262.4478506747	23789.569006488247	37393.206687186765	2686.902650968027	23501.716136548017	10150.011708814696	9391.387924128328	16084.490688112644	5883.22983202641	13266.409882113694	7853.944533498568	32702.77836946816	9068.221230091527	15364.702751095989	7431.491941356944	10895.235553803594	12636.164132963817	12740.79141444039	7817.83050679636	20096.487592191846	4795.610894487214	2026.095654670796	
PWY-6282	palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.0	0.0	14.981963172154956	0.0	8.988146272341046	0.0	8.993602717277009	0.0	58.24692756347176	0.0	0.0	0.0	82.7126894518499	153.61775690737477	53.85502838670004	110.58546661658804	0.0	28.43620542717882	155.3728769648736	29.96660382142272	14.995123591916755	20.36779108955235	0.0	37.75636567910082	0.0	39.44278692803099	0.0	0.0	63.05966339150572	5.996019617643349	0.0	33.520467609744706	11.994216992214632	14.981767120074515	0.0	0.0	0.0	4272.285002166852	124.43120921890488	52.03207916038331	19.77204121106734	52.56275046988286	7.494323010598182	2.999654053829718	13.784876081979986	0.0	0.0	0.0	19.1693814549874	0.0	14.391027388636129	0.0	51.4193516709261	2540.432827857426	11.982789616459971	24.38793910872372	
PWY-6317	galactose degradation I (Leloir pathway)	28121.314614437	5876.745103640601	7206.126547223303	15276.079343323348	2677.8325481989973	44568.9339888015	6793.554997152348	20824.67789825672	6228.256218700541	25727.793662217267	2503.605891522484	12937.252454054194	8790.138806560635	1603.05362133627	9306.22902797709	21371.223990990817	20316.97908452319	7628.184284237171	30825.04587868877	14285.205591157268	25728.65473462431	7130.895250672517	28247.377010670625	17323.092559468067	15139.890322192132	5715.593326796476	8464.563627540332	17308.106825666626	7428.141685396987	7526.63881723552	18484.699441970388	6807.50967229663	5967.806589644314	5649.809987325845	49615.882388083846	20191.10114212107	32115.22080768191	2104.223909626702	23736.6174353355	9826.549104928854	7858.540465658783	23885.14852831589	5771.226928404943	20050.67720654317	6642.498011464205	30098.69245612632	7999.602948395943	25920.294712778243	11612.296208331736	28030.741486884195	13479.272085670844	16756.87391314571	6001.012585957558	17794.071442297212	3618.426257698584	1997.3942268569276	
PWY-6338	superpathway of vanillin and vanillate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7597389312371625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.8487524524281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.9468326721031	0.0	0.0	
PWY-6339	syringate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.1630576245938	0.0	0.0	
PWY-6353	purine nucleotides degradation II (aerobic)	527.5566934772748	566.842518567177	1962.5189894958537	1094.1801146448042	910.308219470384	86.031730106306	1889.1277648749733	1052.273575235279	2262.4756567423105	1217.841280799275	378.3666047523248	3300.021129531286	2793.669890964474	859.5202831773895	3835.411520019057	319.6249428526592	187.6906175985825	1286.1422560790684	0.0	2870.291253267921	2476.2036537462104	2202.787379598496	96.83704648719974	5685.404370816251	326.66352058489315	1491.1915585848851	439.5305947827808	313.88740827648587	1732.1860810932253	1123.7861293182716	100.10529206195652	998.6265158034208	197.91642052141293	2527.4548418468967	2201.3917144501547	1511.2477415912365	173.8378800861227	2692.2627888815086	2061.8635139715207	2938.098483987844	2239.646615003805	337.03293335683986	1765.8296233965243	1518.090609134565	1643.7703964268412	723.0257166859985	4255.81435381553	4979.117805230245	1361.8654448299435	466.526190110012	5726.290087071746	468.0574394381944	2522.858001622877	8184.724683972521	1689.4002951562568	88.8213140559649	
PWY-6383	mono-trans, poly-cis decaprenyl phosphate biosynthesis	3.999678717881907	0.0	0.0	0.0	0.0	2.9999020343360328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9998988697700533	0.0	0.0	0.0	0.0	3.999671748388217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.46813158748306	0.0	3.999835486368089	0.0	0.0	403.35603005275686	1.9999064972560203	0.0	0.0	3.9995855824322337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999769424541268	0.0	0.0	0.0	79.60123753976825	0.0	46.62893925216897	
PWY-6385	peptidoglycan biosynthesis III (mycobacteria)	28812.25197492051	5984.876148550352	7092.279306989392	17555.62550072089	3399.41796775084	51050.0344916105	6996.893219189348	23373.14121875109	7071.802085741356	29964.685873231745	3111.9672051652456	15122.778699244664	9399.928521992597	15567.09652546391	10757.734701124866	22483.23646476705	20245.455764313287	7793.947050487201	29481.9504040597	15226.162106708314	28492.391649611785	7422.756115577005	30471.113908994143	18163.557455702576	16289.555898963092	5895.696826513749	7865.094354275125	15765.50467190246	8665.878838681007	7325.94607402157	18928.85828649926	7617.882296509853	15012.20743904485	6247.272654656675	56029.18021005721	20942.83258138014	34888.42826550409	2744.6440804027343	26223.31418748449	9615.20505326255	8725.732581126053	24282.76538928077	5946.069836643797	20040.988120412607	6937.368162472464	33128.24837881664	8850.602178507108	26072.28764507192	11540.82338228429	27256.86037296495	13714.657799282708	16833.299720631778	7181.339967972816	18403.88037114997	4216.763794698551	10953.571552417705	
PWY-6386	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	27870.729206089454	5849.408586576541	7115.447647769991	17117.974943363595	3419.32123269883	50160.22427894602	6980.546924981772	23263.813926277275	7116.157367573603	29346.058879567296	3115.88009056562	15138.177209253816	9432.729565766564	16110.291019282591	10688.533236988682	21986.987680658785	20652.885604094583	7821.463511441711	28442.83567426236	15024.089087826926	28057.99958276049	7366.386111687625	29856.71452822061	18123.23133919433	16237.967204702294	5938.142649193463	7948.981972825703	16095.298816614357	8632.464353536026	7554.956457772107	18439.37532981161	7594.987830382728	15150.813009569873	6354.69548132326	55104.21703396969	20761.372331203496	34197.0971822457	2724.0366249408394	25680.8574800823	9573.158300761246	8639.422552983238	23933.93728842341	5780.827682179543	19495.394581282264	6911.398641117807	32444.814871413997	8893.813618116104	25279.29373532208	11292.462911049148	26384.87913978317	13586.352873071655	16304.241415769617	7232.548299449637	18702.88119152025	4268.549356041151	11268.515330330469	
PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	29665.641537866908	6123.457253283737	7222.03674563771	17981.6505948488	3431.443107218732	52457.52410496037	7150.780074481593	24183.585957954318	7204.206548011779	30725.685438639583	3152.1227388217694	15426.72178999455	9564.582699233604	15785.597575126414	11018.709315644655	23056.4084410882	22147.46253489657	8121.400650559535	30231.54703398845	15578.96199753968	29276.677293947432	7585.934595227578	31281.116830729752	18560.65724899681	17099.667007810684	6144.821816396468	8459.657897587218	17601.244110493935	8808.854240473349	7684.888230111501	19465.573147750543	7752.288565894724	15320.827991087464	6400.625029192775	57524.79645948171	21433.228475092816	35886.166469386204	2790.459157145677	26926.862766242248	9883.867213865264	8877.30386771937	25196.66852267222	6100.797789072698	20635.499903090906	7071.2057095567225	34025.44696496955	9071.802260688635	26598.43450541175	11721.18519375874	27815.77575054717	14078.424949113713	17262.346942807024	7275.5348392998685	18677.862408648056	4261.462038725504	11138.873337367246	
PWY-6396	superpathway of 2,3-butanediol biosynthesis	769.1124228827288	19.91976058355316	19.821685109644367	248.18789665768185	0.0	933.240083338442	0.0	15.985765669064063	93.84012043833144	535.6473204886399	27.041984569184173	70.51463917982664	110.1400271782413	166.86962835302057	286.56687506605823	1417.4551448349964	0.0	31.752166145005976	131.3899277240222	680.690623361908	147.3086809916153	740.1186483549278	47.9270388057005	238.30460617556045	162.06613508450206	208.0277756544405	81.52557620675461	77.32503864618803	11.956645963290327	140.87565776034484	0.0	74.3405804335235	1224.1372383765663	178.43478260869566	119.76965134332204	23.96728200764854	286.0626641555527	261.74436260274035	587.9784575748927	50.430484671545656	570.6482041164334	319.9941175443794	346.30212113898955	7.996284293520333	27.783325555832903	51.92741391391677	982.9184986155436	886.7597327983427	315.5471243496692	43.70521104538596	160.5167932320806	13.989124508656737	0.0	495.0495345980151	160.6925381816316	1287.6006013274723	
PWY-6397	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis	0.0	0.0	0.0	0.0	0.0	1.565215162124728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0434762087014755	0.0	0.0	0.0	0.0	2.08694942116817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.627540716467973	0.0	0.0	0.0	0.0	34.41403790662825	1.0434763740861284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571422459005326	0.0	0.0	0.0	0.0	0.0	0.0	
PWY-6467	Kdo transfer to lipid IVA III (Chlamydia)	2012.83	1179.0	1257.0	2836.2499999999995	1877.75	2763.7499999999995	1116.0	744.75	2789.8299999999995	1956.75	1662.9200000000003	2557.42	3088.68	216.58000000000004	3646.33	1066.0	77.5	1671.67	52.0	3394.42	1752.4199999999998	1316.5700000000004	1299.75	3194.55	976.7500000000002	2048.6	1543.5	904.75	3814.13	1776.2500000000002	601.67	2798.6799999999994	18.75	2127.75	3515.7499999999995	1794.1700000000003	778.75	2000.17	635.3499999999999	1833.11	4183.89	242.9000000000001	2048.17	824.75	2053.2200000000003	1827.08	2198.5	1493.83	2325.78	321.24999999999994	2364.82	1089.0	3638.1	4908.51	1978.5	6.14	
PWY-6470	peptidoglycan biosynthesis V (&beta;-lactam resistance)	1851.0976878393524	0.0	0.0	543.8650271047179	0.0	2203.3779607159304	0.0	38.33488908451576	0.0	1315.326490956014	0.0	0.0	0.0	80.33103012417953	0.0	3096.5048749773537	0.0	0.0	339.42132762398194	0.0	219.14175905524235	0.0	47.92466481969144	0.0	384.1631183605313	0.0	194.10462508980987	188.83573345977857	0.0	0.0	0.0	0.0	2681.8610079361424	0.0	376.7128605906352	57.43649690060482	706.022084949765	842.674785440943	1062.048741933015	0.0	19.12812669802313	870.2055466113337	0.0	40.7192476596576	0.0	86.18237464632276	0.0	338.827851158573	19.165109780227443	76.58735307030817	23.950389450385817	33.53379817540163	7.186454498049418	285.31899536907616	0.0	2456.4547609375904	
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	26894.70708989356	5277.283835777228	5096.890342882414	15923.719333353354	1624.187681659885	47279.2144753239	5859.818648242565	20725.080606048265	4124.4557509637125	27964.84380370616	1824.3739693726443	10778.827869116269	2279.7275716367067	973.909846463476	8387.763578372658	21462.1658234533	17758.055140254088	5830.509285930794	28649.38431474371	12826.21395214006	26468.51569657826	6303.957285364224	28031.974076978637	14839.88523372892	14826.447546635629	3446.1557590601096	4834.405184435648	10701.26990450736	5839.052576862249	2947.8111200486064	17989.180214646112	5552.230381022483	9785.781887580477	1959.7138930599149	52229.00501777006	18786.008543342385	32827.94718228958	1158.0255733487922	24568.05826600756	2985.2946541853257	4667.604417509873	22741.20815071098	4550.728592457629	19063.70626485394	5343.380928470428	31039.758484107853	5028.363430799075	24915.22060823503	9853.511637706306	25925.486425946165	10722.042321096937	15797.025108014368	3396.0039687164417	8051.401365696242	1444.806507046536	3630.616207304396	
PWY-6478	GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis	25.81744974467252	135.59771176330605	1045.2540247278469	55.38041827422892	131.445248076439	11.973647025155204	671.5096718718321	146.93469336982213	575.221593008105	183.10918293277976	162.9899714201398	435.9305976357196	852.5113723143751	274.23718230059563	715.3805234837607	9.893597811154972	36.44970414201183	370.47105718659753	0.0	1074.4475826688058	198.7040969237661	775.8905973081735	54.571839221216536	2115.108896775347	37.21639096451358	333.7436275836697	32.50897896357106	33.1421003654986	481.6648454707651	413.9849476598307	9.824812860908576	340.1892202194544	16.999166662127788	1333.4244351893212	822.7942508433895	1442.7921668418012	5.892864601461888	153.24828663828748	56.457844642172255	798.1644096295711	1023.9446688727456	35.08198298860422	474.2246919408691	74.45685698823469	521.7116145226105	41.50677401269501	2466.832592787444	1340.4402720089122	663.0870630201315	63.886764121362006	1749.036928933891	71.09646994378176	650.3630057252133	2601.2121342053174	505.5642425960604	0.0	
PWY-6505	L-tryptophan degradation XII (Geobacillus)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	448.4672174607196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.24095736791992	0.0	0.0	
PWY-6507	4-deoxy-L-threo-hex-4-enopyranuronate degradation	584.6040308534156	1823.591260407309	2580.6144038191896	910.0410992081175	2494.513381659067	83.68177109577161	2038.2630632563596	546.2205747472897	4213.209811062277	791.77604741334	2039.1771587000749	2024.1308408775965	4848.859548887217	551.9546026531241	4619.761105084732	696.3872255457613	51.83397941158626	2733.119547239522	0.0	4740.800624920852	1824.6617893930868	2268.6625596804174	631.8459886592842	5212.8590974524805	191.4509763683604	2956.546382423973	2355.5734672045487	667.4598973414448	4611.536035882992	2656.026519631318	568.4658173501283	3646.618244859491	42.22069276234821	3566.956808224271	1176.842456117598	3441.5416484982447	896.4445749602834	1249.049396307529	1174.805743845657	3591.448064409529	4301.313428430343	76.01538761243448	2322.1363312024373	481.75083190720574	3043.78107963955	369.9252068849688	4851.882442328117	2648.068268647391	3233.716112963665	140.12859825597982	3574.3140010018137	438.62219925349103	4849.47804641034	8048.799826340841	3361.101972167981	28.916694649668887	
PWY-6519	8-amino-7-oxononanoate biosynthesis I	0.0	0.0	27.2545354374963	0.0	16.36055501311942	0.0	16.369305725211394	0.0	104.0423281538742	0.0	0.0	0.0	147.23728059162394	191.47562742449728	96.54740573062458	188.25480695131225	0.0	51.37538236108243	114.12362144567815	54.02375548201466	27.31026146216524	36.99882813651531	0.0	67.93633062799235	0.0	71.11075038897299	0.0	0.0	112.3341629711432	10.962728386050468	0.0	60.42387994981447	13.954487761503094	27.23753279107725	0.0	0.0	0.0	2977.697775402048	202.10677825883388	93.26156244941902	36.02261084346573	54.06081465264205	13.681055482319504	5.282472634678438	25.12787592288264	0.0	0.0	0.0	34.88327283384322	0.0	26.230458154188323	0.0	92.31637075528272	3131.044967829851	21.84759359628824	21.531392670879047	
PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	7358.755024405496	260.151750255194	343.19454060071257	7515.950921789353	185.9879013112268	10340.205134005577	772.8032758075964	9312.85376438514	1244.8226991361882	9110.36776220758	148.0379865985398	6912.347229546066	1683.376132897055	406.4943040286973	1618.0794925082178	498.8771046070947	5480.129244165224	1062.6476494623723	0.0	1187.322747555833	3862.588678118488	398.6341645349644	4137.681023824273	1789.12599451391	4846.845600189415	713.0188071719027	348.78231136054825	3041.8147120898475	312.6833388861244	1308.2915965006507	1242.4446148259567	739.7444677777299	118.90460112693702	767.3980064029993	11707.104928916888	727.8644338539511	562.2333274678143	772.1538989234459	650.1296058435009	1470.4631420196142	1669.0644343204472	5914.873871193305	649.9779533385092	3028.1940801853425	492.5275077319876	6558.900033712695	1309.0569798698657	4083.150482737968	1156.0076443384824	4095.962689075085	2519.996768136384	3429.534338114246	419.638046244688	2283.922846584	508.3785139649805	785.7087253484665	
PWY-6562	norspermidine biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.957625986899613	7.993713474456026	46.71515407668641	0.0	0.0	0.0	9.9908383098603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.228637740927087	0.0	0.0	170.57444534902115	34.60935786281716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	496.9062514300845	0.0	2.701058341055082	
PWY-6572	chondroitin sulfate degradation I (bacterial)	0.0	108.6806411837238	345.9128241244345	47.80895522388059	218.8027218775788	0.0	129.40875553369403	0.0	316.7712023272361	0.0	138.36645396536005	0.0	489.5838511635042	117.09691354822644	185.1223809915317	0.0	0.0	190.40876290761267	0.0	127.65	0.0	361.74927540169017	0.0	144.21669537332866	0.0	468.44711810406073	0.0	0.0	266.39806282548847	361.0506620402164	0.0	389.7848062015504	0.0	249.67068103736963	0.0	369.9071608492264	0.0	0.0	13.801916932907348	448.0277915957222	324.9603911034334	0.0	117.58988758055978	0.0	328.06075913608345	0.0	203.5521952402117	0.0	340.3020271745464	0.0	144.1877455838827	0.0	305.99532115739794	1083.73402224387	636.6719068829298	6.119440914866582	
PWY-6588	pyruvate fermentation to acetone	83.49625663243	124.86689226291644	444.2126457938231	43.82798898206911	242.76791287241647	0.0	365.799344430997	11.990133534712662	613.2657269074966	75.68896399806735	79.9380431615939	18.656070135971916	648.8295057358177	601.8199319853604	1559.9226542874703	23.908920746915	0.0	321.4959006343963	0.0	889.5207197609509	55.18717944698821	640.6066226100174	0.0	1772.446823460506	55.6803335133508	352.13834228308286	0.0	7.997473693095277	503.5194298110964	225.72606020115512	11.96151877491666	452.2971158484568	23.567278667384155	878.9589620796633	102.894112026168	777.0487906411053	17.923131569146424	968.2397557918122	160.94178049140484	742.8906395707281	236.5951070875706	69.96055672759847	312.05813132811454	23.940384604607992	290.12258959847026	39.79129225029571	1706.7179132430388	92.89024896876184	425.6329992863685	0.0	2221.521904358251	47.66931145363621	796.8539281225711	3093.4944276097945	521.1275760595238	16.437498901271457	
